Stem Length,Leaf Count,Leaf Width,Leaf Length,Stem Thickness,Growth Stage
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
31.5,9.0,6.5,7.0,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,7.5,8.5,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.0,7.0,8.0,9.0,8.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,8.0,7.5,9.5,10.0,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,9.0,8.0,9.5,12.1,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
28.5,10.0,8.0,9.5,13.0,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
27.0,11.0,8.0,9.5,14.3,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
23.0,8.0,8.0,10.0,13.2,1.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
26.0,9.0,9.0,10.0,16.8,2.0
